name,CID,rank,similarity_score,similarity_distance,original_name,original_id,MolecularWeight,LogP,NumHDonors,NumHAcceptors,NumRotatableBonds,NumAromaticRings,TPSA,NumHeteroatoms,NumRings,NumSaturatedRings,NumAliphaticRings,FractionCSP3,MolarRefractivity,BertzCT,HeavyAtomCount
Cafenstrole (Ref: CH 900),195429,2,0.45535916182011216,1.1960686944409082,"O,O-Dimethyl S-[(4-oxo-1,2,3-benzotriazin-3(4H)-yl)methyl] ester, Phosphorodithioic acid",2268,350.4440000000001,2.3460600000000005,0.0,6.0,4.0,2.0,85.16000000000001,8.0,2.0,0.0,0.0,0.4375,89.84180000000005,810.9086255548195,24.0
"4-Chloro-2-cyano-N,N-dimethyl-5-(4-methylphenyl)-1H-imidazole-1-sulfonamide",9862076,3,0.4531219848252088,1.2069112369062132,"O,O-Dimethyl S-[(4-oxo-1,2,3-benzotriazin-3(4H)-yl)methyl] ester, Phosphorodithioic acid",2268,324.79300000000006,2.0381,0.0,5.0,3.0,2.0,78.99,8.0,2.0,0.0,0.0,0.2307692307692307,80.12980000000002,782.9585839920812,21.0
"N-(4-Fluorophenyl)-N-(1-methylethyl)-2-[[5-(trifluoromethyl)-1,3,4-thiadiazol-2-yl]oxy]acetamide",86429,4,0.4517447692594175,1.213639355779111,"O,O-Dimethyl S-[(4-oxo-1,2,3-benzotriazin-3(4H)-yl)methyl] ester, Phosphorodithioic acid",2268,363.336,3.516400000000002,0.0,5.0,5.0,2.0,55.32000000000001,10.0,2.0,0.0,0.0,0.3571428571428571,79.42800000000003,658.8090277693723,24.0
"1-(4-Chlorophenoxy)-3,3-dimethyl-1-(1H-1,2,4-triazol-1-yl)-2-butanone",39385,5,0.44327859400433584,1.2559176407923247,"O,O-Dimethyl S-[(4-oxo-1,2,3-benzotriazin-3(4H)-yl)methyl] ester, Phosphorodithioic acid",2268,293.754,3.1243000000000016,0.0,5.0,4.0,2.0,57.010000000000005,6.0,2.0,0.0,0.0,0.3571428571428571,75.60100000000003,547.085820754861,20.0
Trichloronitromethane,6423,1,0.539581657099442,0.8532876105825546,"N,N,N',N'-Tetramethylphosphorodiamidic fluoride",8264,164.37500000000003,1.5908,0.0,2.0,0.0,0.0,43.14,6.0,0.0,0.0,0.0,1.0,27.2844,72.52932501298082,7.0
Chlormequat,13836,2,0.5330821746155538,0.8758833958782736,"N,N,N',N'-Tetramethylphosphorodiamidic fluoride",8264,122.619,0.9314,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,33.619399999999985,38.49022499567306,7.0
Fosetyl,6328134,3,0.5116669240947748,0.9543964108470934,"N,N,N',N'-Tetramethylphosphorodiamidic fluoride",8264,108.033,1.1108,0.0,3.0,2.0,0.0,43.370000000000005,4.0,0.0,0.0,0.0,1.0,19.919,68.03910001730775,6.0
Dibromochloropropane (Ref: OS1897),7280,4,0.49635989464470187,1.0146672017403975,"N,N,N',N'-Tetramethylphosphorodiamidic fluoride",8264,236.334,2.3836000000000004,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,37.229000000000006,19.219280948873624,6.0
Dimethyl disulfide,12232,5,0.46318553160354176,1.158962082727442,"N,N,N',N'-Tetramethylphosphorodiamidic fluoride",8264,94.204,1.6274,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,27.029999999999998,2.0,4.0
"3-(4-Chlorophenyl)-3-(3,4-dimethoxyphenyl)-1-(4-morpholinyl)-2-propen-1-one",86298,1,0.5140560837851172,0.9453130340113124,Beta-cypermethrin (Ref: OMS 3068),93357,387.86300000000006,3.647700000000003,0.0,4.0,5.0,2.0,48.0,6.0,3.0,1.0,1.0,0.2857142857142857,105.47600000000004,798.431996885225,27.0
(2Z)-2-[[2-Fluoro-5-(trifluoromethyl)phenyl]thio]-2-[3-(2-methoxyphenyl)-2-thiazolidinylidene]acetonitrile,44151818,2,0.4905084976534003,1.0387006642780183,Beta-cypermethrin (Ref: OMS 3068),93357,426.46,5.891280000000004,0.0,5.0,4.0,2.0,36.26,9.0,3.0,1.0,1.0,0.2105263157894736,102.69600000000004,911.7849890058476,28.0
Isoflucypram (Ref: BCS-CN88460),66553206,3,0.47877174526189403,1.0886779762932495,Beta-cypermethrin (Ref: OMS 3068),93357,399.8440000000001,5.078400000000004,0.0,3.0,6.0,2.0,38.13,8.0,3.0,1.0,1.0,0.4736842105263157,96.55950000000004,823.9634714942449,27.0
Flumorph (Ref: SYP L190),11057755,4,0.46917989082847167,1.1313786450527819,Beta-cypermethrin (Ref: OMS 3068),93357,371.408,3.1334000000000017,0.0,4.0,5.0,2.0,48.0,6.0,3.0,1.0,1.0,0.2857142857142857,100.42400000000004,798.431996885225,27.0
Cyflufenamid (Ref: NF 149),9844539,5,0.4516980445056991,1.213868340064029,Beta-cypermethrin (Ref: OMS 3068),93357,412.358,4.4307000000000025,1.0,2.0,6.0,2.0,50.69,9.0,3.0,1.0,1.0,0.3,94.86170000000004,870.2445968307547,29.0
"Phosphorothioic acid O-(2,6-dichloro-4-methylphenyl) O,O-dimethyl ester",91664,1,0.6313883087824416,0.5838113979785007,"O,O-Dimethyl O-[3-methyl-4-(methylthio)phenyl]ester phosphorothioic acid",3346,301.131,4.197920000000002,0.0,4.0,4.0,1.0,27.69,7.0,1.0,0.0,0.0,0.3333333333333333,70.13000000000002,379.0416414150852,16.0
"2-(2,4,5-Trichlorophenoxy)acetic acid, Butyl ester",7161,2,0.5627546443851724,0.7769733399402368,"O,O-Dimethyl O-[3-methyl-4-(methylthio)phenyl]ester phosphorothioic acid",3346,311.592,4.368900000000003,0.0,3.0,6.0,1.0,35.53,6.0,1.0,0.0,0.0,0.4166666666666667,72.83400000000003,398.74449179035855,18.0
Fenothiocarb (Ref: KCO 3001),44178,3,0.5355523958941594,0.8672309332691865,"O,O-Dimethyl O-[3-methyl-4-(methylthio)phenyl]ester phosphorothioic acid",3346,253.367,3.2604000000000024,0.0,3.0,6.0,1.0,29.540000000000003,4.0,1.0,0.0,0.0,0.4615384615384615,72.71200000000005,308.07001215267377,17.0
MCPA-thioethyl,32876,4,0.5338655418306786,0.8731308197395538,"O,O-Dimethyl O-[3-methyl-4-(methylthio)phenyl]ester phosphorothioic acid",3346,244.743,3.3069200000000016,0.0,3.0,4.0,1.0,26.3,4.0,1.0,0.0,0.0,0.3636363636363636,64.82300000000002,333.89158890169955,15.0
Dimethenamid-P,13633097,5,0.5176709214976075,0.9317291322970741,"O,O-Dimethyl O-[3-methyl-4-(methylthio)phenyl]ester phosphorothioic acid",3346,275.80100000000004,2.9716400000000016,0.0,3.0,5.0,1.0,29.54,5.0,1.0,0.0,0.0,0.5833333333333334,73.33700000000003,347.89007125788834,17.0
"alpha-Methyl-omega-[3-[1,3,3,3-tetramethyl-1-[(trimethylsilyl)oxy]-1-disiloxanyl]propoxy]poly(oxy-1,2-ethanediyl)",197160,1,0.4456252427140853,1.2440380484496103,"Phosphorodithioic acid, O,O-Diethyl-S-[2-(ethylthio)ethyl] ester",3118,338.6690000000001,3.8145000000000016,0.0,4.0,11.0,0.0,36.92,7.0,0.0,0.0,0.0,1.0,92.59900000000006,219.74437510817344,20.0
Tribufos,5125,2,0.40132289666842275,1.4917591503038776,"Phosphorodithioic acid, O,O-Diethyl-S-[2-(ethylthio)ethyl] ester",3118,314.5220000000001,6.694400000000005,0.0,4.0,12.0,0.0,17.07,5.0,0.0,0.0,0.0,1.0,89.70450000000005,156.9307787048968,17.0
"3-(N-butyl-N-acetyl)-aminopropionic acid, ethyl ester (Ref: OMS 3065)",104150,3,0.3952567954097171,1.5300007782621814,"Phosphorodithioic acid, O,O-Diethyl-S-[2-(ethylthio)ethyl] ester",3118,215.29299999999995,1.5882,0.0,3.0,7.0,0.0,46.61,4.0,0.0,0.0,0.0,0.8181818181818182,58.41200000000004,186.21499122004107,15.0
(E)-dodec-8-enyl acetate,5363237,4,0.3929179298428914,1.5450607469092865,"Phosphorodithioic acid, O,O-Diethyl-S-[2-(ethylthio)ethyl] ester",3118,226.36,4.246400000000003,0.0,2.0,10.0,0.0,26.3,2.0,0.0,0.0,0.0,0.7857142857142857,68.38300000000005,176.47733175670794,16.0
Looplure (Ref: ENT 33266),5363527,5,0.3929179298428914,1.5450607469092867,"Phosphorodithioic acid, O,O-Diethyl-S-[2-(ethylthio)ethyl] ester",3118,226.35999999999996,4.246400000000003,0.0,2.0,10.0,0.0,26.3,2.0,0.0,0.0,0.0,0.7857142857142857,68.38300000000005,176.47733175670794,16.0
N-[3-(Dimethylamino)propyl]carbamic acid propyl ester hydrochloride (1:1),15575641,1,0.4873009041386232,1.0521201407734895,"S-[2-(Ethylthio)ethyl]O,O-dimethyl ester phosphorothioic acid",13526,224.732,1.4960999999999998,1.0,3.0,6.0,0.0,41.57,5.0,0.0,0.0,0.0,0.8888888888888888,60.06070000000004,122.0,14.0
"3-(N-butyl-N-acetyl)-aminopropionic acid, ethyl ester (Ref: OMS 3065)",104150,2,0.4701609308961072,1.1269313000849337,"S-[2-(Ethylthio)ethyl]O,O-dimethyl ester phosphorothioic acid",13526,215.29299999999995,1.5882,0.0,3.0,7.0,0.0,46.61,4.0,0.0,0.0,0.0,0.8181818181818182,58.41200000000004,186.21499122004107,15.0
Propamocarb (Ref: SN 39744),32490,3,0.4546143511506536,1.199666590966488,"S-[2-(Ethylthio)ethyl]O,O-dimethyl ester phosphorothioic acid",13526,188.271,1.0742999999999998,1.0,3.0,6.0,0.0,41.57,4.0,0.0,0.0,0.0,0.8888888888888888,52.81270000000004,122.0,13.0
Oryctalure,92058,4,0.43143929395068803,1.3178231886182725,"S-[2-(Ethylthio)ethyl]O,O-dimethyl ester phosphorothioic acid",13526,186.295,3.156000000000001,0.0,2.0,7.0,0.0,26.3,2.0,0.0,0.0,0.0,0.9090909090909092,54.55600000000005,124.0,13.0
"N,N-Bis(2-methylpropyl)carbamothioic acid S-ethyl ester",16181,5,0.4245390557418816,1.3554958877752739,"S-[2-(Ethylthio)ethyl]O,O-dimethyl ester phosphorothioic acid",13526,217.378,3.4735000000000023,0.0,2.0,5.0,0.0,20.31,3.0,0.0,0.0,0.0,0.9090909090909092,64.77700000000004,143.42124551085627,14.0
Triazamate (Ref: RH 7988),86306,1,0.45741332598206097,1.186206529626158,"Phosphorodithioic acid S-[(5-methoxy-2-oxo-1,3,4-thiadiazol-3(2H)yl)methyl] O,O-dimethyl ester",13709,314.41100000000006,1.7605,0.0,7.0,4.0,1.0,77.32,8.0,1.0,0.0,0.0,0.6923076923076923,80.56000000000004,488.598253759676,21.0
Bupirimate (Ref: PP 588),38884,2,0.399655476681259,1.5021551269708724,"Phosphorodithioic acid S-[(5-methoxy-2-oxo-1,3,4-thiadiazol-3(2H)yl)methyl] O,O-dimethyl ester",13709,316.4270000000001,1.74462,1.0,6.0,8.0,1.0,84.42,8.0,1.0,0.0,0.0,0.6923076923076923,82.77950000000004,541.6461969464325,21.0
Methoprotryne (Ref: G 36393),13290,3,0.39862499452007416,1.5086234273993613,"Phosphorodithioic acid S-[(5-methoxy-2-oxo-1,3,4-thiadiazol-3(2H)yl)methyl] O,O-dimethyl ester",13709,271.39,1.8622,2.0,7.0,8.0,1.0,71.96000000000001,7.0,1.0,0.0,0.0,0.7272727272727273,75.34940000000005,335.89158890169955,18.0
Ethidimuron (Ref: MET 1486 ),91596,4,0.3862913881988822,1.5887193723437336,"Phosphorodithioic acid S-[(5-methoxy-2-oxo-1,3,4-thiadiazol-3(2H)yl)methyl] O,O-dimethyl ester",13709,264.332,0.1073000000000002,1.0,6.0,3.0,1.0,92.26,9.0,1.0,0.0,0.0,0.5714285714285714,60.49450000000003,451.9826802171621,16.0
Dimethametryn (Ref: C 18898),31573,5,0.3774621256392202,1.6492724225153226,"Phosphorodithioic acid S-[(5-methoxy-2-oxo-1,3,4-thiadiazol-3(2H)yl)methyl] O,O-dimethyl ester",13709,255.391,2.4817,2.0,6.0,6.0,1.0,62.73,6.0,1.0,0.0,0.0,0.7272727272727273,73.69440000000003,335.89158890169955,17.0
"[(3,5,6-Trichloro-2-pyridinyl)oxy]acetic acid, 2-Butoxyethyl ester",47455,1,0.5211358896531149,0.9188853039187779,"alpha-[(Dimethoxyphosphinothioyl)thio] benzeneacetic acid, Ethyl ester",17435,356.63300000000004,3.780500000000002,0.0,5.0,9.0,1.0,57.650000000000006,8.0,1.0,0.0,0.0,0.5384615384615384,81.44800000000004,439.5966868679965,21.0
Iprobenfos,18772466,2,0.4991565699735082,1.003379420715775,"alpha-[(Dimethoxyphosphinothioyl)thio] benzeneacetic acid, Ethyl ester",17435,288.349,4.877900000000004,0.0,4.0,7.0,1.0,35.53,5.0,1.0,0.0,0.0,0.5384615384615384,77.78550000000006,356.2846007604961,18.0
"2-(2,4,5-Trichlorophenoxy)acetic acid, Butyl ester",7161,3,0.4923137919286802,1.031224833418574,"alpha-[(Dimethoxyphosphinothioyl)thio] benzeneacetic acid, Ethyl ester",17435,311.592,4.368900000000003,0.0,3.0,6.0,1.0,35.53,6.0,1.0,0.0,0.0,0.4166666666666667,72.83400000000003,398.74449179035855,18.0
Triclopyr-triethylammonium,42163,4,0.4880300109700995,1.0490543153528886,"alpha-[(Dimethoxyphosphinothioyl)thio] benzeneacetic acid, Ethyl ester",17435,357.6650000000001,3.8533000000000026,1.0,4.0,6.0,1.0,62.66000000000001,8.0,1.0,0.0,0.0,0.5384615384615384,85.85980000000005,416.3998302625088,21.0
Diethatyl ethyl (Ref: BAY NNT 6867),38090,5,0.48476606538861217,1.06285066426494,"alpha-[(Dimethoxyphosphinothioyl)thio] benzeneacetic acid, Ethyl ester",17435,311.8090000000001,2.9463000000000017,0.0,3.0,7.0,1.0,46.61,5.0,1.0,0.0,0.0,0.5,84.90400000000005,456.56171955040566,21.0
"(5-Chloro-2-methoxy-4-methylpyridin-3-yl)(2,3,4-trimethoxy-6-methylphenyl)methanone",23082663,1,0.6587937994884568,0.5179256404302599,"Phosphorothioic acid O-(3-chloro-4-methyl-2-oxo-2H-1-benzopyran-7-yl) O,O-diethyl ester",2871,365.81300000000016,3.6172400000000025,0.0,6.0,6.0,2.0,66.88000000000001,7.0,2.0,0.0,0.0,0.3333333333333333,94.80350000000006,790.4161015539331,25.0
Haloxyfop-P-methyl (Ref: DE 535),13363033,2,0.5781213366281475,0.7297406904793213,"Phosphorothioic acid O-(3-chloro-4-methyl-2-oxo-2H-1-benzopyran-7-yl) O,O-diethyl ester",2871,375.73,4.486400000000002,0.0,5.0,5.0,2.0,57.650000000000006,9.0,2.0,0.0,0.0,0.25,82.87100000000002,710.6937971422678,25.0
(alphaE)-alpha-(Methoxymethylene)-2-[[[6-(trifluoromethyl)-2-pyridinyl]oxy]methyl]benzeneacetic acid methyl ester,11285653,3,0.5768079811192715,0.7336792012821014,"Phosphorothioic acid O-(3-chloro-4-methyl-2-oxo-2H-1-benzopyran-7-yl) O,O-diethyl ester",2871,367.323,3.8397000000000014,0.0,5.0,6.0,2.0,57.650000000000006,8.0,2.0,0.0,0.0,0.2222222222222222,87.01500000000006,768.6204742966937,26.0
Prochloraz (Ref: BTS 40542),73665,4,0.5752219655976922,0.7384593423182935,"Phosphorothioic acid O-(3-chloro-4-methyl-2-oxo-2H-1-benzopyran-7-yl) O,O-diethyl ester",2871,376.6710000000001,4.602400000000004,0.0,4.0,6.0,2.0,47.36,8.0,2.0,0.0,0.0,0.3333333333333333,91.85200000000005,605.0579637503829,23.0
"(3-Bromo-6-methoxy-2-methylphenyl)(2,3,4-trimethoxy-6-methylphenyl)methanone",6451057,5,0.5656233262139815,0.7679610328193733,"Phosphorothioic acid O-(3-chloro-4-methyl-2-oxo-2H-1-benzopyran-7-yl) O,O-diethyl ester",2871,409.2760000000002,4.331340000000004,0.0,5.0,6.0,2.0,53.99000000000001,6.0,2.0,0.0,0.0,0.3157894736842105,99.69850000000004,790.4161015539331,25.0
N-[3-(Dimethylamino)propyl]carbamic acid propyl ester hydrochloride (1:1),15575641,1,0.42164452351981535,1.3716660462044508,"O,O-Diethyl S-[(ethylthio)methyl])ester, Phosphorodithioic acid",4790,224.732,1.4960999999999998,1.0,3.0,6.0,0.0,41.57,5.0,0.0,0.0,0.0,0.8888888888888888,60.06070000000004,122.0,14.0
"3-(N-butyl-N-acetyl)-aminopropionic acid, ethyl ester (Ref: OMS 3065)",104150,2,0.4196618560076257,1.3828708415706692,"O,O-Diethyl S-[(ethylthio)methyl])ester, Phosphorodithioic acid",4790,215.29299999999995,1.5882,0.0,3.0,7.0,0.0,46.61,4.0,0.0,0.0,0.0,0.8181818181818182,58.41200000000004,186.21499122004107,15.0
Oryctalure,92058,3,0.4045413006123329,1.4719354945622425,"O,O-Diethyl S-[(ethylthio)methyl])ester, Phosphorodithioic acid",4790,186.295,3.156000000000001,0.0,2.0,7.0,0.0,26.3,2.0,0.0,0.0,0.0,0.9090909090909092,54.55600000000005,124.0,13.0
"N,N-Bis(2-methylpropyl)carbamothioic acid S-ethyl ester",16181,4,0.4013417391810444,1.491642165204507,"O,O-Diethyl S-[(ethylthio)methyl])ester, Phosphorodithioic acid",4790,217.378,3.4735000000000023,0.0,2.0,5.0,0.0,20.31,3.0,0.0,0.0,0.0,0.9090909090909092,64.77700000000004,143.42124551085627,14.0
2-(Octylsulfanyl)ethan-1-ol,19079,5,0.4000752439659361,1.499529813659612,"O,O-Diethyl S-[(ethylthio)methyl])ester, Phosphorodithioic acid",4790,190.352,3.0724000000000022,1.0,2.0,9.0,0.0,20.23,2.0,0.0,0.0,0.0,1.0,57.78680000000005,56.43856189774725,12.0
"N,N-Bis(2-methylpropyl)carbamothioic acid S-ethyl ester",16181,1,0.6948582293231025,0.4391424866251523,"N,N-dipropylcarbamothioic acid S-ethyl ester",12968,217.378,3.4735000000000023,0.0,2.0,5.0,0.0,20.31,3.0,0.0,0.0,0.0,0.9090909090909092,64.77700000000004,143.42124551085627,14.0
Oryctalure,92058,2,0.5993301666276521,0.668529394451912,"N,N-dipropylcarbamothioic acid S-ethyl ester",12968,186.295,3.156000000000001,0.0,2.0,7.0,0.0,26.3,2.0,0.0,0.0,0.0,0.9090909090909092,54.55600000000005,124.0,13.0
Caprylic acid,379,3,0.5154182277979216,0.9401719731031067,"N,N-dipropylcarbamothioic acid S-ethyl ester",12968,144.214,2.4315,1.0,1.0,6.0,0.0,37.3,2.0,0.0,0.0,0.0,0.875,41.0118,82.03910001730776,10.0
Propamocarb (Ref: SN 39744),32490,4,0.5085238274025906,0.9664761926845076,"N,N-dipropylcarbamothioic acid S-ethyl ester",12968,188.271,1.0742999999999998,1.0,3.0,6.0,0.0,41.57,4.0,0.0,0.0,0.0,0.8888888888888888,52.81270000000004,122.0,13.0
Nonanoic acid,8158,5,0.5071381823619289,0.9718491621802808,"N,N-dipropylcarbamothioic acid S-ethyl ester",12968,158.241,2.821600000000001,1.0,1.0,7.0,0.0,37.3,2.0,0.0,0.0,0.0,0.8888888888888888,45.62880000000001,92.2114326716684,11.0
"2,4,5-trichlorophenol",44147467,1,0.6235252146624253,0.6037843803019213,Dichlobenil (Ref: H 133),3031,197.448,3.3524000000000003,1.0,1.0,0.0,1.0,20.23,4.0,1.0,0.0,0.0,0.0,43.13680000000001,196.2103774276832,10.0
Chlorthiamid (Ref: WL 5792.),2734819,2,0.5742053328599726,0.7415372912321296,Dichlobenil (Ref: H 133),3031,206.097,2.627600000000001,1.0,1.0,1.0,1.0,26.02,4.0,1.0,0.0,0.0,0.0,52.34940000000001,261.83982642577905,11.0
"Benzoic acid, Methyl ester",7150,3,0.5436861174016366,0.8392965499637193,Dichlobenil (Ref: H 133),3031,136.14999999999998,1.4732,0.0,2.0,1.0,1.0,26.3,2.0,1.0,0.0,0.0,0.125,37.781500000000015,208.7397365016785,10.0
Cinnamaldehyde,637511,4,0.5364550022824339,0.8640892446623474,Dichlobenil (Ref: H 133),3031,132.16199999999998,1.8987,0.0,1.0,2.0,1.0,17.07,1.0,1.0,0.0,0.0,0.0,41.54000000000002,219.05344312420405,10.0
"2,3,6-TBA (Ref: HC 1281)",5759,5,0.5230737139716026,0.9117764347345686,Dichlobenil (Ref: H 133),3031,225.458,3.3450000000000006,1.0,1.0,1.0,1.0,37.3,5.0,1.0,0.0,0.0,0.0,48.43130000000001,319.0553496461834,12.0
Mefenpyr diethyl (Ref: HOE 107892),10937610,1,0.4955270046161952,1.0180534878710366,Dialifos (Ref: AC 14503),25146,373.2360000000002,3.4444000000000026,0.0,6.0,5.0,1.0,68.2,8.0,2.0,0.0,1.0,0.4375,92.66400000000004,658.615925568803,24.0
"2-(Difluoromethyl)-5-(4,5-dihydro-2-thiazolyl)-4-(2-methylpropyl)-6-(trifluoromethyl)-3-pyridinecarboxylic acid methyl ester",91776,2,0.4491506959025039,1.2264242471908975,Dialifos (Ref: AC 14503),25146,396.38100000000014,4.516500000000003,0.0,5.0,5.0,1.0,51.55,10.0,2.0,0.0,1.0,0.5625,87.93950000000002,689.7289874394695,26.0
"[(3,5,6-Trichloro-2-pyridinyl)oxy]acetic acid, 2-Butoxyethyl ester",47455,3,0.39929309241261285,1.5044259943436278,Dialifos (Ref: AC 14503),25146,356.63300000000004,3.780500000000002,0.0,5.0,9.0,1.0,57.650000000000006,8.0,1.0,0.0,0.0,0.5384615384615384,81.44800000000004,439.5966868679965,21.0
Fluazifop-butyl (Ref: SL 236),50897,4,0.3894731650614516,1.5675709900121584,Dialifos (Ref: AC 14503),25146,383.366,5.003300000000005,0.0,5.0,8.0,2.0,57.650000000000006,8.0,2.0,0.0,0.0,0.3684210526315789,91.71200000000005,695.1986846444314,27.0
"2-[(4-Amino-3,5-dichloro-6-fluoro-2-pyridinyl)oxy]acetic acid 1-methylheptyl ester",54745,5,0.3876410722612026,1.5797060001066505,Dialifos (Ref: AC 14503),25146,367.2480000000001,4.390600000000003,1.0,5.0,9.0,1.0,74.44,8.0,1.0,0.0,0.0,0.6,88.43540000000003,507.2598624205028,23.0
"3-(N-butyl-N-acetyl)-aminopropionic acid, ethyl ester (Ref: OMS 3065)",104150,1,0.40435558451173814,1.4730708275180773,"Phosphoric acid, 2-Chloro-3-(diethylamino)-1-methyl-3-oxo-1-propen-1-yl dimethyl ester",3032604,215.29299999999995,1.5882,0.0,3.0,7.0,0.0,46.61,4.0,0.0,0.0,0.0,0.8181818181818182,58.41200000000004,186.21499122004107,15.0
N-[3-(Dimethylamino)propyl]carbamic acid propyl ester hydrochloride (1:1),15575641,2,0.38003414846246486,1.6313424834209806,"Phosphoric acid, 2-Chloro-3-(diethylamino)-1-methyl-3-oxo-1-propen-1-yl dimethyl ester",3032604,224.732,1.4960999999999998,1.0,3.0,6.0,0.0,41.57,5.0,0.0,0.0,0.0,0.8888888888888888,60.06070000000004,122.0,14.0
Bupirimate (Ref: PP 588),38884,3,0.37610588181744753,1.6588257412187328,"Phosphoric acid, 2-Chloro-3-(diethylamino)-1-methyl-3-oxo-1-propen-1-yl dimethyl ester",3032604,316.4270000000001,1.74462,1.0,6.0,8.0,1.0,84.42,8.0,1.0,0.0,0.0,0.6923076923076923,82.77950000000004,541.6461969464325,21.0
"N,N-Bis(1-methylethyl)carbamothioic acid, S-(2,3,3-trichloro-2-propen-1-yl) ester",5543,4,0.37421658677741204,1.672249267761107,"Phosphoric acid, 2-Chloro-3-(diethylamino)-1-methyl-3-oxo-1-propen-1-yl dimethyl ester",3032604,304.6700000000001,4.843900000000003,0.0,2.0,4.0,0.0,20.31,6.0,0.0,0.0,0.0,0.7,74.55000000000004,241.2118756352258,16.0
Trietazine (Ref: G 27901),15951,5,0.3723918075426048,1.6853437152631008,"Phosphoric acid, 2-Chloro-3-(diethylamino)-1-methyl-3-oxo-1-propen-1-yl dimethyl ester",3032604,229.715,1.803,1.0,5.0,5.0,1.0,53.940000000000005,6.0,1.0,0.0,0.0,0.6666666666666666,62.56170000000003,294.9066619574484,15.0
Triazophos (Ref: HOE 002960 ),32184,1,0.5432740996626345,0.840691467936693,"S-[(6-Chloro-2-oxo-3(2H)-benzoxazolyl)methyl]O,O-diethyl ester phosphorodithioic acid",4793,313.319,2.943600000000001,0.0,7.0,7.0,2.0,58.4,8.0,2.0,0.0,0.0,0.3333333333333333,79.52400000000003,546.7340633597722,20.0
"(5-Chloro-2-methoxy-4-methylpyridin-3-yl)(2,3,4-trimethoxy-6-methylphenyl)methanone",23082663,2,0.5261813439625918,0.9004854723072315,"S-[(6-Chloro-2-oxo-3(2H)-benzoxazolyl)methyl]O,O-diethyl ester phosphorodithioic acid",4793,365.81300000000016,3.6172400000000025,0.0,6.0,6.0,2.0,66.88000000000001,7.0,2.0,0.0,0.0,0.3333333333333333,94.80350000000006,790.4161015539331,25.0
2-[2-Chloro-5-[4-chloro-5-(difluoromethoxy)-1-methyl-1H-pyrazol-3-yl]-4-fluorophenoxy]acetic acid ethyl ester,182951,3,0.5248031405725373,0.9054764018924194,"S-[(6-Chloro-2-oxo-3(2H)-benzoxazolyl)methyl]O,O-diethyl ester phosphorodithioic acid",4793,413.1790000000001,4.0763000000000025,0.0,6.0,7.0,2.0,62.58,11.0,2.0,0.0,0.0,0.3333333333333333,87.382,767.8213780038586,26.0
Fluazifop-butyl (Ref: SL 236),50897,4,0.5036692072325056,0.9854300911002017,"S-[(6-Chloro-2-oxo-3(2H)-benzoxazolyl)methyl]O,O-diethyl ester phosphorodithioic acid",4793,383.366,5.003300000000005,0.0,5.0,8.0,2.0,57.650000000000006,8.0,2.0,0.0,0.0,0.3684210526315789,91.71200000000005,695.1986846444314,27.0
"N-(4-Fluorophenyl)-N-(1-methylethyl)-2-[[5-(trifluoromethyl)-1,3,4-thiadiazol-2-yl]oxy]acetamide",86429,5,0.49304137136097653,1.0282273620155449,"S-[(6-Chloro-2-oxo-3(2H)-benzoxazolyl)methyl]O,O-diethyl ester phosphorodithioic acid",4793,363.336,3.516400000000002,0.0,5.0,5.0,2.0,55.32000000000001,10.0,2.0,0.0,0.0,0.3571428571428571,79.42800000000003,658.8090277693723,24.0
1-naphthylacetamide,6861,1,0.508502865155609,0.9665572576350893,"1,1'-Dimethyl-4,4'-bipyridinium",15939,185.226,1.8676,1.0,1.0,2.0,2.0,43.09,2.0,2.0,0.0,0.0,0.0833333333333333,56.84640000000002,460.9269342932024,14.0
1-Naphthaleneacetic acid,6862,2,0.5024509722782747,0.9902439345786865,"1,1'-Dimethyl-4,4'-bipyridinium",15939,186.21,2.4669000000000008,1.0,1.0,2.0,2.0,37.3,2.0,2.0,0.0,0.0,0.0833333333333333,55.287800000000026,460.9269342932024,14.0
2-phenylphenol,7017,3,0.47793502340969607,1.0923346292259037,"1,1'-Dimethyl-4,4'-bipyridinium",15939,170.211,3.059200000000001,1.0,1.0,1.0,2.0,20.23,1.0,2.0,0.0,0.0,0.0,53.54280000000003,387.7928814349766,13.0
8-hydroxyquinoline,1923,4,0.4474058931605856,1.2351069024499284,"1,1'-Dimethyl-4,4'-bipyridinium",15939,145.16099999999997,1.9403999999999997,1.0,2.0,0.0,2.0,33.120000000000005,2.0,2.0,0.0,0.0,0.0,43.407800000000016,369.20002354254177,11.0
Diphenamid (Ref: L 34314),13728,5,0.445598896723156,1.2441707269784494,"1,1'-Dimethyl-4,4'-bipyridinium",15939,239.318,2.9067000000000016,0.0,1.0,3.0,2.0,20.31,2.0,2.0,0.0,0.0,0.1875,73.42100000000005,454.5762240913669,18.0
Metribuzin (Ref: DPX G2504),30479,1,0.5372542120987724,0.8613162586357783,Dimetilan,12572,214.294,0.3715,1.0,6.0,1.0,1.0,73.8,6.0,1.0,0.0,0.0,0.625,56.923400000000015,372.0052757475153,14.0
